"TIME","RBD","UNIT","WAT_PROC","Value","Flag and Footnotes"
"2012","Nordland (Bothnian Bay) - RBD (SE)","Million cubic metres","Precipitation","2,106.77",""
"2012","Troms (Bothnian Bay) - RBD (SE)","Million cubic metres","Precipitation","816.9",""
"2012","Glomma (Skagerrak and Kattegat) - RBD (SE)","Million cubic metres","Precipitation","1,395.53",""
"2012","United Kingdom","Million cubic metres","Precipitation",":",""
"2012","Iceland","Million cubic metres","Precipitation","168,420",""
"2012","Norway","Million cubic metres","Precipitation",":",""
"2012","Glomma, Møre and Romsdal - RBD","Million cubic metres","Precipitation",":",""
"2012","Troendelag - RBD (NO)","Million cubic metres","Precipitation",":",""
"2012","Nordland - RBD (NO)","Million cubic metres","Precipitation",":",""
"2012","Troms - RBD (NO)","Million cubic metres","Precipitation",":",""
"2012","Finnmark - RBD","Million cubic metres","Precipitation",":",""
"2012","Glomma - RBD (NO)","Million cubic metres","Precipitation",":",""
"2012","West Bay - RBD","Million cubic metres","Precipitation",":",""
"2012","Agder - RBD","Million cubic metres","Precipitation",":",""
"2012","Rogaland - RBD","Million cubic metres","Precipitation",":",""
"2012","Hordaland - RBD","Million cubic metres","Precipitation",":",""
"2012","Sogn and Fjordane - RBD","Million cubic metres","Precipitation",":",""
"2012","Bothnian Bay - RBD (NO)","Million cubic metres","Precipitation",":",""
"2012","Torne (Torniojoki) - RBD (NO)","Million cubic metres","Precipitation",":",""
"2012","Bothnian Sea - RBD (NO)","Million cubic metres","Precipitation",":",""
"2012","Skagerrak and Kattegat - RBD (NO)","Million cubic metres","Precipitation",":",""
"2012","Kemijoki - RBD (NO)","Million cubic metres","Precipitation",":",""
"2012","Tornionjoki - RBD (FI)","Million cubic metres","Precipitation",":",""
"2012","Switzerland","Million cubic metres","Precipitation","61,785",""
"2012","Rhine - RBD (CH)","Million cubic metres","Precipitation","36,123",""
"2012","Rhône - RBD (CH)","Million cubic metres","Precipitation","7,905",""
"2012","Po - RBD (CH)","Million cubic metres","Precipitation","3,964",""
"2012","Danube - RBD (CH)","Million cubic metres","Precipitation","2,354",""
"2012","Former Yugoslav Republic of Macedonia, the","Million cubic metres","Precipitation",":",""
"2012","Albania","Million cubic metres","Precipitation","43,050",""
"2012","Serbia","Million cubic metres","Precipitation","46,082",""
"2012","Turkey","Million cubic metres","Precipitation","695,171.1",""
"2012","Bosnia and Herzegovina","Million cubic metres","Precipitation","31,675",""
"2012","Kosovo (under United Nations Security Council Resolution 1244/99)","Million cubic metres","Precipitation","556.6",""
"2013","Belgium","Million cubic metres","Precipitation","23,480.28",""
"2013","Rhine - RBD (BE-Walloon region)","Million cubic metres","Precipitation","841.1",""
"2013","Scheldt/Escaut - RBD (BE-Brussels)","Million cubic metres","Precipitation","132.58",""
"2013","Escaut/Schelde - RBD (BE-Walloon region)","Million cubic metres","Precipitation","3,108.47",""
"2013","Schelde/Escaut - RBD (BE-Flemish region)","Million cubic metres","Precipitation","6,983.62",""
"2013","Meuse/Maas - RBD (BE-Walloon region)","Million cubic metres","Precipitation","11,393.68",""
"2013","Maas/Meuse - RBD (BE-Flemish region)","Million cubic metres","Precipitation","939.02",""
"2013","Seine - RBD (BE-Walloon region)","Million cubic metres","Precipitation","81.81",""
"2013","Bulgaria","Million cubic metres","Precipitation","70,865",""
"2013","Danube - RBD (BG)","Million cubic metres","Precipitation",":",""
"2013","Black Sea - RBD","Million cubic metres","Precipitation",":",""
"2013","East Aegean - RBD (BG)","Million cubic metres","Precipitation",":",""
"2013","West Aegean - RBD (BG)","Million cubic metres","Precipitation",":",""
"2013","Czech Republic","Million cubic metres","Precipitation","56,430",""
"2013","Danube - RBD (CZ)","Million cubic metres","Precipitation","14,463",""
"2013","Labe / Elbe - RBD (CZ)","Million cubic metres","Precipitation","37,618",""
"2013","Odra / Oder - RBD (CZ)","Million cubic metres","Precipitation","4,349",""
"2013","Germany (until 1990 former territory of the FRG)","Million cubic metres","Precipitation","328,195",""
"2013","Danube - RBD (DE)","Million cubic metres","Precipitation","60,311",""
"2013","Rhine - RBD (DE)","Million cubic metres","Precipitation","98,155",""
"2013","Ems - RBD (DE)","Million cubic metres","Precipitation","10,663",""
"2013","Weser - RBD","Million cubic metres","Precipitation","36,941",""
"2013","Elbe / Labe - RBD (DE)","Million cubic metres","Precipitation","73,332",""
"2013","Oder / Odra - RBD (DE)","Million cubic metres","Precipitation","6,036",""
"2013","Maas / Meuse - RBD (DE)","Million cubic metres","Precipitation","2,881",""
"2013","Eider - RBD","Million cubic metres","Precipitation","3,997",""
"2013","Schlei-Trave - RBD","Million cubic metres","Precipitation","4,636",""
"2013","Warnow-Peene - RBD","Million cubic metres","Precipitation","8,924",""
"2013","Ireland","Million cubic metres","Precipitation","83,886",""
"2013","Western Peloponnese - RBD","Million cubic metres","Precipitation",":",""
"2013","Northern Peloponnese - RBD","Million cubic metres","Precipitation",":",""
"2013","Eastern Peloponnese - RBD","Million cubic metres","Precipitation",":",""
"2013","Spain","Million cubic metres","Precipitation","263,370.6",""
"2013","Miño-Sil - RBD (ES)","Million cubic metres","Precipitation",":",""
"2013","Galician Coast - RBD","Million cubic metres","Precipitation",":",""
"2013","Western Cantabrian RBD","Million cubic metres","Precipitation",":",""
"2013","Eastern Cantabrian RBD","Million cubic metres","Precipitation",":",""
"2013","Duero - RBD (ES)","Million cubic metres","Precipitation",":",""
"2013","Tagus - RBD (ES)","Million cubic metres","Precipitation",":",""
"2013","Guadiana - RBD (ES)","Million cubic metres","Precipitation",":",""
"2013","Guadalquivir - RBD","Million cubic metres","Precipitation",":",""
"2013","Andalusia Mediterranean Basins - RBD","Million cubic metres","Precipitation",":",""
"2013","Guadalete and Barbate - RBD","Million cubic metres","Precipitation",":",""
"2013","Tinto, Odiel and Piedras - RBD","Million cubic metres","Precipitation",":",""
"2013","Segura - RBD","Million cubic metres","Precipitation",":",""
"2013","Júcar - RBD","Million cubic metres","Precipitation",":",""
"2013","Ebro - RBD","Million cubic metres","Precipitation",":",""
"2013","Catalonia - RBD","Million cubic metres","Precipitation",":",""
"2013","Balearic Islands - RBD","Million cubic metres","Precipitation",":",""
"2013","Gran Canaria - RBD","Million cubic metres","Precipitation",":",""
"2013","Fuerteventura - RBD","Million cubic metres","Precipitation",":",""
"2013","Lanzarote - RBD","Million cubic metres","Precipitation",":",""
"2013","Tenerife - RBD","Million cubic metres","Precipitation",":",""
"2013","La Palma - RBD","Million cubic metres","Precipitation",":",""
"2013","La Gomera - RBD","Million cubic metres","Precipitation",":",""
"2013","El Hierro - RBD","Million cubic metres","Precipitation",":",""
"2013","Ceuta - RBD","Million cubic metres","Precipitation",":",""
"2013","Melilla - RBD","Million cubic metres","Precipitation",":",""
"2013","France","Million cubic metres","Precipitation","578,551.654",""
"2013","Escaut / Schelde - RBD (FR)","Million cubic metres","Precipitation","14,939.342",""
"2013","Meuse-Chiers - RBD (FR)","Million cubic metres","Precipitation","8,089.401",""
"2013","Sambre - RBD","Million cubic metres","Precipitation","970.306",""
"2013","Rhine - RBD (FR)","Million cubic metres","Precipitation","25,368.396",""
"2013","Moselle-Saar (FR)","Million cubic metres","Precipitation","17,238.534",""
"2013","Upper Rhine and Ill","Million cubic metres","Precipitation","8,129.863",""
"2013","Rhone and the mediterranean coastal rivers - RBD (FR)","Million cubic metres","Precipitation","145,835.33",""
"2013","Coastal streams of the Cote d'Azur","Million cubic metres","Precipitation","14,130.815",""
"2013","Languedoc Roussillon coastals","Million cubic metres","Precipitation","16,540.626",""
"2013","Doubs","Million cubic metres","Precipitation","10,539.162",""
"2013","Durance","Million cubic metres","Precipitation","19,164.838",""
"2013","Ardèche-Gard","Million cubic metres","Precipitation","11,401.804",""
"2013","Haut-Rhône","Million cubic metres","Precipitation","21,332.785",""
"2013","Isère-Drôme","Million cubic metres","Precipitation","21,288.066",""
"2013","Rhône moyen","Million cubic metres","Precipitation","7,714.485",""
"2013","Saône","Million cubic metres","Precipitation","23,722.749",""
"2013","Corse - RBD","Million cubic metres","Precipitation","10,429.724",""
"2013","Adour, Garonne, Dordogne, Charente and Charente and Aquitaine coastal streams - RBD","Million cubic metres","Precipitation","139,962.654",""
"2013","Adour","Million cubic metres","Precipitation","28,771.747",""
"2013","Charente","Million cubic metres","Precipitation","9,471.492",""
"2013","Charente and Aquitaine coastal streams","Million cubic metres","Precipitation","11,832.024",""
"2013","Dordogne","Million cubic metres","Precipitation","27,657.667",""
"2013","Garonne","Million cubic metres","Precipitation","33,119.56",""
"2013","Lot","Million cubic metres","Precipitation","12,543.266",""
"2013","Tarn-Aveyron","Million cubic metres","Precipitation","16,566.898",""
"2013","Loire, the coastal rivers of Vendée and Bretagne - RBD","Million cubic metres","Precipitation","147,335.143",""
"2013","Allier-Upper Loire","Million cubic metres","Precipitation","33,885.815",""
"2013","Lower Loire and coastal rivers of Vendée","Million cubic metres","Precipitation","20,527.794",""
"2013","Middle Loire","Million cubic metres","Precipitation","24,102.539",""
"2013","Mayenne-Sarthe-Loir","Million cubic metres","Precipitation","18,519.153",""
"2013","Vilaine and Brittany coastal streams","Million cubic metres","Precipitation","28,959.218",""
"2013","Vienne-Creuse","Million cubic metres","Precipitation","21,340.623",""
"2013","Seine and the Normandy coastal streams - RBD (FR)","Million cubic metres","Precipitation","85,582.404",""
"2013","Coastal streams of Normandy","Million cubic metres","Precipitation","13,101.446",""
"2013","Marne","Million cubic metres","Precipitation","12,077.732",""
"2013","Oise","Million cubic metres","Precipitation","13,731.796",""
"2013","Seine upstream Paris (FR)","Million cubic metres","Precipitation","31,534.442",""
"2013","Seine downstream Paris (FR)","Million cubic metres","Precipitation","15,136.987",""
"2013","Croatia","Million cubic metres","Precipitation",":",""
"2013","Italy","Million cubic metres","Precipitation",":",""
"2013","Eastern Alps - RBD","Million cubic metres","Precipitation",":",""
"2013","Po - RBD (IT)","Million cubic metres","Precipitation",":",""
"2013","Northern Apennines - RBD","Million cubic metres","Precipitation",":",""
"2013","Serchio - RBD","Million cubic metres","Precipitation",":",""
"2013","Middle Apennines - RBD","Million cubic metres","Precipitation",":",""
"2013","Southern Apennines - RBD","Million cubic metres","Precipitation",":",""
"2013","Sardinia - RBD","Million cubic metres","Precipitation",":",""
"2013","Sicily - RBD","Million cubic metres","Precipitation",":",""
"2013","Cyprus","Million cubic metres","Precipitation","1,770",""
"2013","Cyprus - RBD","Million cubic metres","Precipitation","1,770",""
"2013","Latvia","Million cubic metres","Precipitation","40,641",""
"2013","Daugava - RBD (LV)","Million cubic metres","Precipitation",":",""
"2013","Gauja (Koiva) - RBD (LV)","Million cubic metres","Precipitation",":",""
"2013","Lielupe - RBD (LV)","Million cubic metres","Precipitation",":",""
"2013","Venta - RBD (LV)","Million cubic metres","Precipitation",":",""
"2013","Lithuania","Million cubic metres","Precipitation","43,151.54",""
"2013","Nemunas - RBD (LT)","Million cubic metres","Precipitation","32,819.85",""
"2013","Venta - RBD (LT)","Million cubic metres","Precipitation","4,039.27",""
"2013","Lielupe - RBD (LT)","Million cubic metres","Precipitation","5,196.79",""
"2013","Daugava - RBD (LT)","Million cubic metres","Precipitation","1,095.63",""
"2013","Luxembourg","Million cubic metres","Precipitation",":",""
"2013","Meuse / Maas - RBD (LU)","Million cubic metres","Precipitation",":",""
"2013","Rhine - RBD (LU)","Million cubic metres","Precipitation",":",""
"2013","Hungary","Million cubic metres","Precipitation","62,031",""
"2013","Danube - RBD (HU)","Million cubic metres","Precipitation","62,031",""
"2013","Balaton","Million cubic metres","Precipitation","4,656",""
"2013","Dráva / Drau (HU)","Million cubic metres","Precipitation","5,073",""
"2013","Danube (HU)","Million cubic metres","Precipitation","23,407",""
"2013","Tisza / Tysa (HU)","Million cubic metres","Precipitation","28,854",""
"2013","Malta","Million cubic metres","Precipitation","151.54",""
"2013","Malta - RBD","Million cubic metres","Precipitation","151.54",""
"2013","Netherlands","Million cubic metres","Precipitation","30,496.9",""
"2013","Ems - RBD (NL)","Million cubic metres","Precipitation",":",""
"2013","Maas / Meuse - RBD (NL)","Million cubic metres","Precipitation",":",""
"2013","Rhine - RBD (NL)","Million cubic metres","Precipitation",":",""
"2013","Schelde / Escaut - RBD (NL)","Million cubic metres","Precipitation",":",""
"2013","Austria","Million cubic metres","Precipitation",":",""
"2013","Danube - RBD (AT)","Million cubic metres","Precipitation",":",""
"2013","Danube upstream Jochenstein (AT)","Million cubic metres","Precipitation",":",""
"2013","Danube downstream Jochenstein (AT)","Million cubic metres","Precipitation",":",""
"2013","March / Morava (AT)","Million cubic metres","Precipitation",":",""
"2013","Leitha, Raab, Rabnitz","Million cubic metres","Precipitation",":",""
"2013","Mur","Million cubic metres","Precipitation",":",""
"2013","Drau / Dráva (AT)","Million cubic metres","Precipitation",":",""
"2013","Rhine - RBD (AT)","Million cubic metres","Precipitation",":",""
"2013","Elbe / Labe - RBD (AT)","Million cubic metres","Precipitation",":",""
"2013","Poland","Million cubic metres","Precipitation","210,148.9",""
"2013","Danube - RBD (PL)","Million cubic metres","Precipitation","298.4",""
"2013","Vistula / Wisla - RBD (PL)","Million cubic metres","Precipitation","122,544.1",""
"2013","Little Vistula","Million cubic metres","Precipitation","3,344.2",""
"2013","Upper Vistula","Million cubic metres","Precipitation","30,469.8",""
"2013","Middle Vistula without Bug and Narew","Million cubic metres","Precipitation","30,454.9",""
"2013","Bug and Narew","Million cubic metres","Precipitation","36,542.9",""
"2013","Lower Vistula","Million cubic metres","Precipitation","21,732.2",""
"2013","Swieza - RBD","Million cubic metres","Precipitation","106",""
"2013","Jarft - RBD","Million cubic metres","Precipitation","149.2",""
"2013","Labe / Elbe - RBD (PL)","Million cubic metres","Precipitation","218.1",""
"2013","Odra / Oder - RBD (PL)","Million cubic metres","Precipitation","79,899",""
"2013","Upper Oder","Million cubic metres","Precipitation","2,814",""
"2013","Middle Oder","Million cubic metres","Precipitation","28,837.4",""
"2013","Warta","Million cubic metres","Precipitation","34,877.6",""
"2013","Lower Oder and Western Coast","Million cubic metres","Precipitation","13,370.2",""
"2013","Ucker - RBD","Million cubic metres","Precipitation","9.1",""
"2013","Pregolya / Prieglius - RBD (PL)","Million cubic metres","Precipitation","4,971.6",""
"2013","Nemunas - RBD (PL)","Million cubic metres","Precipitation","1,789.8",""
"2013","Dniester - RBD (PL)","Million cubic metres","Precipitation","172.7",""
"2013","Portugal","Million cubic metres","Precipitation",":",""
"2013","Romania","Million cubic metres","Precipitation","162,798.9",""
"2013","Danube - RBD (RO)","Million cubic metres","Precipitation","162,798.9",""
"2013","Banat","Million cubic metres","Precipitation","13,484.13",""
"2013","Siret","Million cubic metres","Precipitation","18,728.29",""
"2013","Prut-Barlad","Million cubic metres","Precipitation","12,660.11",""
"2013","Jiu","Million cubic metres","Precipitation","12,984.45",""
"2013","Olt","Million cubic metres","Precipitation","17,917.3",""
"2013","Arges-Vedea","Million cubic metres","Precipitation","14,998.82",""
"2013","Ialomita-Buzau","Million cubic metres","Precipitation","16,710.57",""
"2013","Dobrogea","Million cubic metres","Precipitation","8,543.29",""
"2013","Mures","Million cubic metres","Precipitation","18,788.99",""
"2013","Crisuri","Million cubic metres","Precipitation","10,495.49",""
"2013","Somes-Tisa (RO)","Million cubic metres","Precipitation","17,483.27",""
"2013","Slovenia","Million cubic metres","Precipitation","34,848",""
"2013","Danube - RBD (SI)","Million cubic metres","Precipitation","25,915",""
"2013","North Adriatic - RBD","Million cubic metres","Precipitation","8,933",""
"2013","Slovakia","Million cubic metres","Precipitation","42,348",""
"2013","Dunajec and Poprad (Vistula) - RBD (SK)","Million cubic metres","Precipitation","1,751",""
"2013","Danube - RBD (SK)","Million cubic metres","Precipitation","40,597",""
"2013","Finland","Million cubic metres","Precipitation","221,166",""
"2013","Sweden","Million cubic metres","Precipitation","311,389",""
"2013","Bothnian Bay - RBD (SE)","Million cubic metres","Precipitation",":",""
"2013","Bothnian Sea - RBD (SE)","Million cubic metres","Precipitation",":",""
"2013","North Baltic Sea - RBD","Million cubic metres","Precipitation",":",""
"2013","South Baltic Sea - RBD","Million cubic metres","Precipitation",":",""
"2013","Skagerrak and Kattegat - RBD (SE)","Million cubic metres","Precipitation",":",""
"2013","Trondelagsfylkene (Bothnian Sea) - RBD (SE)","Million cubic metres","Precipitation",":",""
"2013","Nordland (Bothnian Bay) - RBD (SE)","Million cubic metres","Precipitation",":",""
"2013","Troms (Bothnian Bay) - RBD (SE)","Million cubic metres","Precipitation",":",""
"2013","Glomma (Skagerrak and Kattegat) - RBD (SE)","Million cubic metres","Precipitation",":",""
"2013","United Kingdom","Million cubic metres","Precipitation",":",""
"2013","Iceland","Million cubic metres","Precipitation","173,377",""
"2013","Norway","Million cubic metres","Precipitation",":",""
"2013","Glomma, Møre and Romsdal - RBD","Million cubic metres","Precipitation",":",""
"2013","Troendelag - RBD (NO)","Million cubic metres","Precipitation",":",""
"2013","Nordland - RBD (NO)","Million cubic metres","Precipitation",":",""
"2013","Troms - RBD (NO)","Million cubic metres","Precipitation",":",""
"2013","Finnmark - RBD","Million cubic metres","Precipitation",":",""
"2013","Glomma - RBD (NO)","Million cubic metres","Precipitation",":",""
"2013","West Bay - RBD","Million cubic metres","Precipitation",":",""
"2013","Agder - RBD","Million cubic metres","Precipitation",":",""
"2013","Rogaland - RBD","Million cubic metres","Precipitation",":",""
"2013","Hordaland - RBD","Million cubic metres","Precipitation",":",""
"2013","Sogn and Fjordane - RBD","Million cubic metres","Precipitation",":",""
"2013","Bothnian Bay - RBD (NO)","Million cubic metres","Precipitation",":",""
"2013","Torne (Torniojoki) - RBD (NO)","Million cubic metres","Precipitation",":",""
"2013","Bothnian Sea - RBD (NO)","Million cubic metres","Precipitation",":",""
"2013","Skagerrak and Kattegat - RBD (NO)","Million cubic metres","Precipitation",":",""
"2013","Kemijoki - RBD (NO)","Million cubic metres","Precipitation",":",""
"2013","Tornionjoki - RBD (FI)","Million cubic metres","Precipitation",":",""
"2013","Switzerland","Million cubic metres","Precipitation","65,295",""
"2013","Rhine - RBD (CH)","Million cubic metres","Precipitation","38,320",""
"2013","Rhône - RBD (CH)","Million cubic metres","Precipitation","8,280",""
"2013","Po - RBD (CH)","Million cubic metres","Precipitation","4,069",""
"2013","Danube - RBD (CH)","Million cubic metres","Precipitation","2,079",""
"2013","Former Yugoslav Republic of Macedonia, the","Million cubic metres","Precipitation",":",""
"2013","Albania","Million cubic metres","Precipitation","41,600","b"
"2013","Serbia","Million cubic metres","Precipitation","51,568",""
"2013","Turkey","Million cubic metres","Precipitation","547,042",""
"2013","Bosnia and Herzegovina","Million cubic metres","Precipitation","36,222",""
"2013","Kosovo (under United Nations Security Council Resolution 1244/99)","Million cubic metres","Precipitation","566.5",""
"2014","Belgium","Million cubic metres","Precipitation",":",""
"2014","Rhine - RBD (BE-Walloon region)","Million cubic metres","Precipitation",":",""
"2014","Scheldt/Escaut - RBD (BE-Brussels)","Million cubic metres","Precipitation",":",""
"2014","Escaut/Schelde - RBD (BE-Walloon region)","Million cubic metres","Precipitation",":",""
"2014","Schelde/Escaut - RBD (BE-Flemish region)","Million cubic metres","Precipitation",":",""
"2014","Meuse/Maas - RBD (BE-Walloon region)","Million cubic metres","Precipitation",":",""
"2014","Maas/Meuse - RBD (BE-Flemish region)","Million cubic metres","Precipitation",":",""
"2014","Seine - RBD (BE-Walloon region)","Million cubic metres","Precipitation",":",""
"2014","Bulgaria","Million cubic metres","Precipitation","115,306",""
"2014","Danube - RBD (BG)","Million cubic metres","Precipitation","45,026",""
"2014","Black Sea - RBD","Million cubic metres","Precipitation","21,196",""
"2014","East Aegean - RBD (BG)","Million cubic metres","Precipitation","38,082",""
"2014","West Aegean - RBD (BG)","Million cubic metres","Precipitation","11,002",""
"2014","Czech Republic","Million cubic metres","Precipitation","51,672",""
"2014","Danube - RBD (CZ)","Million cubic metres","Precipitation","14,008",""
"2014","Labe / Elbe - RBD (CZ)","Million cubic metres","Precipitation","31,759",""
"2014","Odra / Oder - RBD (CZ)","Million cubic metres","Precipitation","5,905",""
"2014","Germany (until 1990 former territory of the FRG)","Million cubic metres","Precipitation","286,654",""
"2014","Danube - RBD (DE)","Million cubic metres","Precipitation","53,841",""
"2014","Rhine - RBD (DE)","Million cubic metres","Precipitation","94,347",""
"2014","Ems - RBD (DE)","Million cubic metres","Precipitation","10,885",""
"2014","Weser - RBD","Million cubic metres","Precipitation","36,752",""
"2014","Elbe / Labe - RBD (DE)","Million cubic metres","Precipitation","63,683",""
"2014","Oder / Odra - RBD (DE)","Million cubic metres","Precipitation","5,338",""
"2014","Maas / Meuse - RBD (DE)","Million cubic metres","Precipitation","3,368",""
"2014","Eider - RBD","Million cubic metres","Precipitation","4,522",""
"2014","Schlei-Trave - RBD","Million cubic metres","Precipitation","4,886",""
"2014","Warnow-Peene - RBD","Million cubic metres","Precipitation","9,032",""
"2014","Ireland","Million cubic metres","Precipitation","97,855",""
"2014","Western Peloponnese - RBD","Million cubic metres","Precipitation",":",""
"2014","Northern Peloponnese - RBD","Million cubic metres","Precipitation",":",""
"2014","Eastern Peloponnese - RBD","Million cubic metres","Precipitation",":",""
"2014","Spain","Million cubic metres","Precipitation",":",""
"2014","Miño-Sil - RBD (ES)","Million cubic metres","Precipitation",":",""
"2014","Galician Coast - RBD","Million cubic metres","Precipitation",":",""
"2014","Western Cantabrian RBD","Million cubic metres","Precipitation",":",""
"2014","Eastern Cantabrian RBD","Million cubic metres","Precipitation",":",""
"2014","Duero - RBD (ES)","Million cubic metres","Precipitation",":",""
"2014","Tagus - RBD (ES)","Million cubic metres","Precipitation",":",""
"2014","Guadiana - RBD (ES)","Million cubic metres","Precipitation",":",""
"2014","Guadalquivir - RBD","Million cubic metres","Precipitation",":",""
"2014","Andalusia Mediterranean Basins - RBD","Million cubic metres","Precipitation",":",""
"2014","Guadalete and Barbate - RBD","Million cubic metres","Precipitation",":",""
"2014","Tinto, Odiel and Piedras - RBD","Million cubic metres","Precipitation",":",""
"2014","Segura - RBD","Million cubic metres","Precipitation",":",""
"2014","Júcar - RBD","Million cubic metres","Precipitation",":",""
"2014","Ebro - RBD","Million cubic metres","Precipitation",":",""
"2014","Catalonia - RBD","Million cubic metres","Precipitation",":",""
"2014","Balearic Islands - RBD","Million cubic metres","Precipitation",":",""
"2014","Gran Canaria - RBD","Million cubic metres","Precipitation",":",""
"2014","Fuerteventura - RBD","Million cubic metres","Precipitation",":",""
"2014","Lanzarote - RBD","Million cubic metres","Precipitation",":",""
"2014","Tenerife - RBD","Million cubic metres","Precipitation",":",""
"2014","La Palma - RBD","Million cubic metres","Precipitation",":",""
"2014","La Gomera - RBD","Million cubic metres","Precipitation",":",""
"2014","El Hierro - RBD","Million cubic metres","Precipitation",":",""
"2014","Ceuta - RBD","Million cubic metres","Precipitation",":",""
"2014","Melilla - RBD","Million cubic metres","Precipitation",":",""
"2014","France","Million cubic metres","Precipitation","567,709.2",""
"2014","Escaut / Schelde - RBD (FR)","Million cubic metres","Precipitation","16,245.453",""
"2014","Meuse-Chiers - RBD (FR)","Million cubic metres","Precipitation","6,976.316",""
"2014","Sambre - RBD","Million cubic metres","Precipitation","924.675",""
"2014","Rhine - RBD (FR)","Million cubic metres","Precipitation","19,821.884",""
"2014","Moselle-Saar (FR)","Million cubic metres","Precipitation","13,038.183",""
"2014","Upper Rhine and Ill","Million cubic metres","Precipitation","6,783.701",""
"2014","Rhone and the mediterranean coastal rivers - RBD (FR)","Million cubic metres","Precipitation","148,664.429",""
"2014","Coastal streams of the Cote d'Azur","Million cubic metres","Precipitation","17,548.772",""
"2014","Languedoc Roussillon coastals","Million cubic metres","Precipitation","18,425.594",""
"2014","Doubs","Million cubic metres","Precipitation","9,256.397",""
"2014","Durance","Million cubic metres","Precipitation","20,224.569",""
"2014","Ardèche-Gard","Million cubic metres","Precipitation","15,843.784",""
"2014","Haut-Rhône","Million cubic metres","Precipitation","18,975.556",""
"2014","Isère-Drôme","Million cubic metres","Precipitation","20,792.867",""
"2014","Rhône moyen","Million cubic metres","Precipitation","7,739.397",""
"2014","Saône","Million cubic metres","Precipitation","19,857.492",""
"2014","Corse - RBD","Million cubic metres","Precipitation","8,657.605",""
"2014","Adour, Garonne, Dordogne, Charente and Charente and Aquitaine coastal streams - RBD","Million cubic metres","Precipitation","130,337.636",""
"2014","Adour","Million cubic metres","Precipitation","25,637.837",""
"2014","Charente","Million cubic metres","Precipitation","9,162.813",""
"2014","Charente and Aquitaine coastal streams","Million cubic metres","Precipitation","11,385.708",""
"2014","Dordogne","Million cubic metres","Precipitation","26,887.609",""
"2014","Garonne","Million cubic metres","Precipitation","28,379.382",""
"2014","Lot","Million cubic metres","Precipitation","12,076.327",""
"2014","Tarn-Aveyron","Million cubic metres","Precipitation","16,807.961",""
"2014","Loire, the coastal rivers of Vendée and Bretagne - RBD","Million cubic metres","Precipitation","154,595.869",""
"2014","Allier-Upper Loire","Million cubic metres","Precipitation","33,327.613",""
"2014","Lower Loire and coastal rivers of Vendée","Million cubic metres","Precipitation","22,189.147",""
"2014","Middle Loire","Million cubic metres","Precipitation","23,538.308",""
"2014","Mayenne-Sarthe-Loir","Million cubic metres","Precipitation","19,614.685",""
"2014","Vilaine and Brittany coastal streams","Million cubic metres","Precipitation","34,922.708",""
"2014","Vienne-Creuse","Million cubic metres","Precipitation","21,003.408",""
"2014","Seine and the Normandy coastal streams - RBD (FR)","Million cubic metres","Precipitation","81,485.289",""
"2014","Coastal streams of Normandy","Million cubic metres","Precipitation","14,447.288",""
"2014","Marne","Million cubic metres","Precipitation","10,435.721",""
"2014","Oise","Million cubic metres","Precipitation","13,621.636",""
"2014","Seine upstream Paris (FR)","Million cubic metres","Precipitation","26,400.144",""
"2014","Seine downstream Paris (FR)","Million cubic metres","Precipitation","16,580.5",""
"2014","Croatia","Million cubic metres","Precipitation",":",""
"2014","Italy","Million cubic metres","Precipitation",":",""
"2014","Eastern Alps - RBD","Million cubic metres","Precipitation",":",""
"2014","Po - RBD (IT)","Million cubic metres","Precipitation",":",""
"2014","Northern Apennines - RBD","Million cubic metres","Precipitation",":",""
"2014","Serchio - RBD","Million cubic metres","Precipitation",":",""
"2014","Middle Apennines - RBD","Million cubic metres","Precipitation",":",""
"2014","Southern Apennines - RBD","Million cubic metres","Precipitation",":",""
"2014","Sardinia - RBD","Million cubic metres","Precipitation",":",""
"2014","Sicily - RBD","Million cubic metres","Precipitation",":",""
"2014","Cyprus","Million cubic metres","Precipitation","2,358",""
"2014","Cyprus - RBD","Million cubic metres","Precipitation","2,358",""
"2014","Latvia","Million cubic metres","Precipitation",":",""
"2014","Daugava - RBD (LV)","Million cubic metres","Precipitation",":",""
"2014","Gauja (Koiva) - RBD (LV)","Million cubic metres","Precipitation",":",""
"2014","Lielupe - RBD (LV)","Million cubic metres","Precipitation",":",""
"2014","Venta - RBD (LV)","Million cubic metres","Precipitation",":",""
"2014","Lithuania","Million cubic metres","Precipitation","41,197.66",""
"2014","Nemunas - RBD (LT)","Million cubic metres","Precipitation","30,170.28",""
"2014","Venta - RBD (LT)","Million cubic metres","Precipitation","4,062.96",""
"2014","Lielupe - RBD (LT)","Million cubic metres","Precipitation","5,865.91",""
"2014","Daugava - RBD (LT)","Million cubic metres","Precipitation","1,098.51",""
"2014","Luxembourg","Million cubic metres","Precipitation",":",""
"2014","Meuse / Maas - RBD (LU)","Million cubic metres","Precipitation",":",""
"2014","Rhine - RBD (LU)","Million cubic metres","Precipitation",":",""
"2014","Hungary","Million cubic metres","Precipitation","70,680",""
"2014","Danube - RBD (HU)","Million cubic metres","Precipitation","70,680",""
"2014","Balaton","Million cubic metres","Precipitation","86,676",""
"2014","Dráva / Drau (HU)","Million cubic metres","Precipitation","93,558",""
"2014","Danube (HU)","Million cubic metres","Precipitation","74,400",""
